SeriesInd,group,Var02,Var03
2011-09-24,S05,50533800,58.459999
2011-09-25,S05,34028900,59.119999
2011-09-26,S05,31911500,60.099998
2011-09-27,S05,32078700,60.279999
2011-10-01,S05,32972000,59.139999
2011-10-02,S05,28668400,59.23
2011-10-03,S05,32383700,60.599998
2011-10-04,S05,45019200,59.290001
2011-10-07,S05,28389500,59.200001
2011-10-08,S05,48460700,59.380001
2011-10-09,S05,31693200,59.82
2011-10-10,S05,33020100,61.16
2011-10-11,S05,21227100,61.18
2011-10-14,S05,24667800,61.32
2011-10-15,S05,24532600,61.490002
2011-10-16,S05,20652700,61.900002
2011-10-17,S05,23310200,61.950001
2011-10-18,S05,32747000,62.400002
2011-10-21,S05,24877600,62.849998
2011-10-22,S05,26147000,61.790001
2011-10-23,S05,38058900,60.900002
2011-10-24,S05,34188500,59.869999
2011-10-25,S05,118023500,59.099998
2011-10-28,S05,43013000,58.470001
2011-10-29,S05,52525000,57
2011-10-30,S05,43944900,56.919998
2011-10-31,S05,47746400,56.169998
2011-11-01,S05,32767900,55.939999
2011-11-05,S05,36912100,56.77
2011-11-06,S05,41797200,57.259998
2011-11-07,S05,40430300,58.130001
2011-11-08,S05,25976500,58.299999
2011-11-11,S05,23515000,58.200001
2011-11-12,S05,30514200,59.040001
2011-11-13,S05,26061100,58.619999
2011-11-14,S05,24737300,58.59
2011-11-15,S05,35805700,57.810001
2011-11-18,S05,20960000,58.099998
2011-11-19,S05,23807300,57.669998
2011-11-20,S05,26859700,57.599998
2011-11-21,S05,27051400,58.66
2011-11-22,S05,19281400,58.799999
2011-11-25,S05,20236500,59.630001
2011-11-26,S05,22400800,60.389999
2011-11-27,S05,23511100,60.73
2011-11-28,S05,33763000,60.290001
2011-11-29,S05,29354600,59.599998
2011-12-02,S05,28144000,60.610001
2011-12-03,S05,31075800,61.880001
2011-12-04,S05,21033800,62.27
2011-12-05,S05,19985300,61.849998
2011-12-06,S05,23097300,61.25
2011-12-09,S05,14731300,62.18
2011-12-10,S05,23188500,61.450001
2011-12-11,S05,24281300,60.200001
2011-12-12,S05,16951300,59.560001
2011-12-13,S05,14651300,59.799999
2011-12-16,S05,14301100,59.25
2011-12-17,S05,20122200,60.139999
2011-12-18,S05,20071500,59.630001
2011-12-19,S05,21174500,58.900002
2011-12-20,S05,21008800,58.549999
2011-12-23,S05,21337700,58.900002
2011-12-24,S05,25679100,58.790001
2011-12-25,S05,20944000,58.419998
2011-12-26,S05,22320900,58.330002
2011-12-27,S05,28279500,58.049999
2011-12-30,S05,16265100,58.959999
2011-12-31,S05,26985400,58.5
2012-01-01,S05,26286200,59.720001
2012-01-02,S05,18662600,60.369999
2012-01-03,S05,21982900,60.75
2012-01-07,S05,19435700,60.450001
2012-01-08,S05,17380600,60.630001
2012-01-09,S05,16525200,60.91
2012-01-10,S05,14488400,60.950001
2012-01-13,S05,23141800,60.540001
2012-01-14,S05,17977500,60.75
2012-01-15,S05,18769900,60.360001
2012-01-16,S05,16432500,60.450001
2012-01-17,S05,26447200,60.630001
2012-01-20,S05,21788100,60.950001
2012-01-21,S05,20525200,61.25
2012-01-22,S05,18207700,61.41
2012-01-23,S05,18097800,60.900002
2012-01-24,S05,25145300,61.360001
2012-01-27,S05,16642800,61.68
2012-01-28,S05,18806700,61.27
2012-01-29,S05,21158000,61.27
2012-01-30,S05,25460200,61.470001
2012-01-31,S05,24160200,61.799999
2012-02-03,S05,16902500,61.84
2012-02-04,S05,25185400,62.43
2012-02-05,S05,21645200,63.18
2012-02-06,S05,19468400,63.369999
2012-02-07,S05,22370500,63.630001
2012-02-10,S05,13848900,64.309998
2012-02-11,S05,20732000,63.93
2012-02-12,S05,22560500,64.57
2012-02-13,S05,17778100,64.870003
2012-02-14,S05,25500700,64.82
2012-02-17,S05,22481700,65.029999
2012-02-18,S05,25367400,64.589996
2012-02-19,S05,20543900,65.349998
2012-02-20,S05,21291200,65.650002
2012-02-21,S05,13332800,66.129997
2012-02-24,S05,16516600,66.160004
2012-02-25,S05,17652900,65.809998
2012-02-26,S05,23358900,65.089996
2012-02-27,S05,20464200,66.050003
2012-02-28,S05,19265600,65.989998
2012-03-02,S05,22372700,66.629997
2012-03-03,S05,26192200,67.209999
2012-03-04,S05,26545300,67.32
2012-03-05,S05,31221400,68.290001
2012-03-06,S05,26531700,69.400002
2012-03-09,S05,23628000,69.459999
2012-03-10,S05,33938100,70.099998
2012-03-11,S05,25482400,70.150002
2012-03-12,S05,23788900,70.730003
2012-03-13,S05,24598100,70.43
2012-03-16,S05,18779600,70.440002
2012-03-17,S05,27543400,68.559998
2012-03-18,S05,17471800,68.559998
2012-03-19,S05,18322900,69.639999
2012-03-20,S05,24116400,69.360001
2012-03-23,S05,18907900,68.790001
2012-03-24,S05,22672000,68.32
2012-03-25,S05,19335600,69.190002
2012-03-27,S05,7324600,68.900002
2012-03-30,S05,20021200,68.300003
2012-03-31,S05,27524300,68.32
2012-04-01,S05,26590200,70.379997
2012-04-02,S05,21274800,70.949997
2012-04-03,S05,19457100,70.889999
2012-04-06,S05,15985400,71.059998
2012-04-07,S05,23694600,71.419998
2012-04-08,S05,22654900,71.480003
2012-04-09,S05,17971600,71.330002
2012-04-10,S05,17699500,71.620003
2012-04-13,S05,21170500,72.07
2012-04-14,S05,20625900,71.93
2012-04-15,S05,20979000,71.790001
2012-04-16,S05,18513900,71.57
2012-04-17,S05,36761300,71.779999
2012-04-20,S05,16045800,71.879997
2012-04-21,S05,21772800,72.230003
2012-04-22,S05,14606600,72.650002
2012-04-23,S05,11390900,72.830002
2012-04-27,S05,9757200,72.809998
2012-04-28,S05,14423400,72.959999
2012-04-29,S05,11797700,73.339996
2012-04-30,S05,10790400,73.050003
2012-05-01,S05,15273700,73.019997
2012-05-04,S05,23320700,73.639999
2012-05-05,S05,20028500,74.419998
2012-05-06,S05,16550800,74.139999
2012-05-07,S05,22525300,74.669998
2012-05-08,S05,19297700,75.089996
2012-05-11,S05,20766400,74.580002
2012-05-12,S05,15805400,75.019997
2012-05-13,S05,17363000,75.669998
2012-05-14,S05,20438100,75.980003
2012-05-15,S05,23478700,76.5
2012-05-19,S05,23883600,77.720001
2012-05-20,S05,21844100,78.129997
2012-05-21,S05,29121600,76.769997
2012-05-22,S05,25084400,78.059998
2012-05-25,S05,24871600,78.089996
2012-05-26,S05,21626300,77.93
2012-05-27,S05,25555400,78.489998
2012-05-28,S05,17003500,79.339996
2012-05-29,S05,26300600,78.870003
2012-06-01,S05,34514400,79.010002
2012-06-02,S05,40829600,81.040001
2012-06-03,S05,18176900,83.260002
2012-06-04,S05,19647700,82.459999
2012-06-05,S05,16558300,82.849998
2012-06-08,S05,15304300,83.360001
2012-06-09,S05,17463500,82.639999
2012-06-10,S05,15890900,81.769997
2012-06-11,S05,21050500,81.610001
2012-06-12,S05,15993500,82.230003
2012-06-15,S05,33108300,81.889999
2012-06-16,S05,25684600,82.669998
2012-06-17,S05,16673500,82.860001
2012-06-18,S05,17853500,83.050003
2012-06-19,S05,22839500,83.5
2012-06-23,S05,32580400,84.730003
2012-06-24,S05,38624600,85.470001
2012-06-25,S05,28577100,85.459999
2012-06-26,S05,22230300,85.290001
2012-06-29,S05,24507000,85.489998
2012-06-30,S05,23001800,84.699997
2012-07-01,S05,17423600,83.550003
2012-07-02,S05,17153500,85.050003
2012-07-03,S05,20028600,84.699997
2012-07-06,S05,18062700,84.690002
2012-07-07,S05,17658200,83.75
2012-07-08,S05,13306600,83.559998
2012-07-09,S05,25996300,81.199997
2012-07-10,S05,17607100,80.099998
2012-07-13,S05,16383200,81.459999
2012-07-14,S05,23191300,79.75
2012-07-15,S05,33396500,78.800003
2012-07-16,S05,21941300,80.230003
2012-07-17,S05,28895900,80.849998
2012-07-20,S05,18207000,81.860001
2012-07-21,S05,16209700,82.330002
2012-07-22,S05,15390600,82
2012-07-23,S05,17009000,82.550003
2012-07-24,S05,16497300,82.82
2012-07-27,S05,14608200,83.449997
2012-07-28,S05,16277400,82.610001
2012-07-29,S05,15770400,83.510002
2012-07-30,S05,15317800,84.110001
2012-07-31,S05,15531500,84.169998
2012-08-03,S05,13096100,84.07
2012-08-04,S05,17122600,84.559998
2012-08-05,S05,13339700,84.959999
2012-08-06,S05,16006700,84.910004
2012-08-07,S05,15943200,85.360001
2012-08-10,S05,13026500,84.779999
2012-08-11,S05,20728800,82.669998
2012-08-12,S05,14489400,82.559998
2012-08-13,S05,15717500,82.379997
2012-08-14,S05,17022500,83.360001
2012-08-17,S05,15107300,82.440002
2012-08-18,S05,12770800,82.970001
2012-08-19,S05,15447600,84.870003
2012-08-20,S05,12797200,85.559998
2012-08-24,S05,9852800,85.889999
2012-08-25,S05,17908800,86.260002
2012-08-26,S05,17755800,86.290001
2012-08-27,S05,18705300,86.529999
2012-08-28,S05,17352300,87.029999
2012-08-31,S05,18651200,86.470001
2012-09-01,S05,18417100,85.040001
2012-09-02,S05,22867000,83.910004
2012-09-03,S05,27491200,81.589996
2012-09-04,S05,26314700,81.849998
2012-09-07,S05,18254600,82.160004
2012-09-08,S05,17695700,82.5
2012-09-09,S05,24192000,80.440002
2012-09-10,S05,21853600,79.419998
2012-09-11,S05,17628500,80.220001
2012-09-14,S05,16435100,80.120003
2012-09-15,S05,18067800,79.599998
2012-09-16,S05,17957000,80.43
2012-09-17,S05,15229100,81.339996
2012-09-18,S05,19003400,80.900002
2012-09-21,S05,16288500,80.07
2012-09-22,S05,15687300,80.940002
2012-09-23,S05,19347200,80.839996
2012-09-24,S05,16873700,81.190002
2012-09-25,S05,11949100,82.150002
2012-09-29,S05,23630700,82.720001
2012-09-30,S05,19550200,81.760002
2012-10-01,S05,18152600,80.650002
2012-10-02,S05,17281200,80.18
2012-10-05,S05,15954300,80.080002
2012-10-06,S05,16188100,79.970001
2012-10-07,S05,23567300,80.519997
2012-10-08,S05,17665100,80.959999
2012-10-09,S05,18965900,79.720001
2012-10-12,S05,17854200,78.839996
2012-10-13,S05,16443400,79.940002
2012-10-14,S05,21713900,78.370003
2012-10-15,S05,19037500,78.330002
2012-10-16,S05,25441200,78.690002
2012-10-19,S05,15836400,78.620003
2012-10-20,S05,17897300,80.010002
2012-10-21,S05,18599700,79.57
2012-10-22,S05,30032800,77.230003
2012-10-23,S05,36292700,76.779999
2012-10-26,S05,20606900,76.720001
2012-10-27,S05,18421500,78.379997
2012-10-28,S05,18899900,79.220001
2012-10-29,S05,19942100,80.269997
2012-10-30,S05,18050100,80.589996
2012-11-03,S05,18859600,81.260002
2012-11-04,S05,15042600,80.849998
2012-11-05,S05,18379200,81.870003
2012-11-06,S05,18336500,81.459999
2012-11-09,S05,20717000,81.120003
2012-11-10,S05,22639600,81.5
2012-11-11,S05,19015100,82.080002
2012-11-12,S05,19413200,82.089996
2012-11-13,S05,22705100,82.260002
2012-11-16,S05,17343500,82.080002
2012-11-17,S05,16424900,82.800003
2012-11-18,S05,12808400,83.169998
2012-11-19,S05,21359700,83.75
2012-11-20,S05,13152600,84.540001
2012-11-23,S05,14007600,84.199997
2012-11-24,S05,16226700,84.040001
2012-11-25,S05,19820600,83.239998
2012-11-26,S05,24556600,81.150002
2012-11-27,S05,26609000,79.760002
2012-11-30,S05,22864500,78.739998
2012-12-01,S05,28410500,77.82
2012-12-02,S05,28373000,76.459999
2012-12-03,S05,42624200,73.510002
2012-12-04,S05,47167500,72.07
2012-12-07,S05,58857600,69.900002
2012-12-08,S05,61753300,67.029999
2012-12-09,S05,47758300,67.459999
2012-12-10,S05,50328600,68.629997
2012-12-11,S05,31129000,71.599998
2012-12-14,S05,23388200,72.75
2012-12-15,S05,26341400,72.830002
2012-12-16,S05,18269400,73.5
2012-12-17,S05,35457700,70.209999
2012-12-18,S05,34935300,69.669998
2012-12-21,S05,27202900,69.580002
2012-12-22,S05,38059600,70.519997
2012-12-23,S05,22752900,72.269997
2012-12-24,S05,30924500,71.269997
2012-12-25,S05,26974400,70.209999
2012-12-28,S05,18967100,72.980003
2012-12-29,S05,22437000,72.970001
2012-12-30,S05,29189000,73.339996
2012-12-31,S05,23393500,73.449997
2013-01-01,S05,21071800,71.5
2013-01-05,S05,25416300,69.910004
2013-01-06,S05,23108400,71.75
2013-01-07,S05,22434800,72.540001
2013-01-08,S05,27969100,70.589996
2013-01-11,S05,26205800,69.870003
2013-01-12,S05,22825400,70.809998
2013-01-13,S05,26042800,71.160004
2013-01-14,S05,21858300,72.68
2013-01-15,S05,34652600,73.57
2013-01-18,S05,19822500,72.5
2013-01-19,S05,20420000,73.440002
2013-01-20,S05,23806200,71.830002
2013-01-21,S05,43223000,68.169998
2013-01-22,S05,26583200,67.93
2013-01-25,S05,30342400,69.5
2013-01-26,S05,26689900,72.419998
2013-01-27,S05,26026500,71.860001
2013-01-28,S05,27713900,72.669998
2013-01-29,S05,30917000,72.629997
2013-02-01,S05,31004200,71.150002
2013-02-02,S05,36500000,69.209999
2013-02-03,S05,28239800,72.209999
2013-02-04,S05,24869800,72.629997
2013-02-05,S05,23573900,73.029999
2013-02-08,S05,20465800,74.650002
2013-02-09,S05,17862100,75.709999
2013-02-10,S05,22239000,76.309998
2013-02-11,S05,19540300,75.839996
2013-02-12,S05,17870600,77.07
2013-02-15,S05,18836200,77.120003
2013-02-16,S05,23878500,77.019997
2013-02-17,S05,20910900,77.919998
2013-02-18,S05,22227600,77.830002
2013-02-19,S05,27855300,79.18
2013-02-22,S05,19861100,79.550003
2013-02-23,S05,23433400,79.050003
2013-02-24,S05,27170500,79.279999
2013-02-25,S05,35489500,80.690002
2013-02-26,S05,21753400,80.440002
2013-03-01,S05,30616900,78
2013-03-02,S05,35835000,75.449997
2013-03-03,S05,21761300,76.5
2013-03-04,S05,24480600,77.440002
2013-03-05,S05,18192800,77.379997
2013-03-08,S05,17998100,78.120003
2013-03-09,S05,19023800,78.629997
2013-03-10,S05,24130100,77.029999
2013-03-11,S05,18668800,77.639999
2013-03-12,S05,15134500,79.339996
2013-03-15,S05,13589900,78.389999
2013-03-16,S05,19475000,78.5
2013-03-17,S05,20376800,78.059998
2013-03-18,S05,25964300,77.099998
2013-03-19,S05,23104500,77.110001
2013-03-22,S05,20204200,76.059998
2013-03-23,S05,18925100,75.879997
2013-03-24,S05,23331800,74.529999
2013-03-26,S05,10254500,73.900002
2013-03-29,S05,20148600,75.330002
2013-03-30,S05,19768400,76.139999
2013-03-31,S05,33953000,78.370003
2013-04-01,S05,17261100,79.370003
2013-04-02,S05,19461300,79.650002
2013-04-05,S05,18295000,79.800003
2013-04-06,S05,20122700,80.290001
2013-04-07,S05,19643400,80.349998
2013-04-08,S05,18443600,79.550003
2013-04-09,S05,21842300,80.339996
2013-04-12,S05,17846500,79.209999
2013-04-13,S05,21873600,80.139999
2013-04-14,S05,23934400,78.660004
2013-04-15,S05,17954200,79.779999
2013-04-16,S05,33465700,79.879997
2013-04-19,S05,16048400,79.379997
2013-04-20,S05,21163300,80.610001
2013-04-21,S05,19160300,82
2013-04-22,S05,19841300,83.300003
2013-04-23,S05,10243800,84.209999
2013-04-27,S05,10147100,84.949997
2013-04-28,S05,12767500,84.010002
2013-04-29,S05,10865900,84.089996
2013-04-30,S05,9768900,84.57
2013-05-04,S05,20906800,85.900002
2013-05-05,S05,16130900,85.099998
2013-05-06,S05,17452800,84.919998
2013-05-07,S05,15942100,85.110001
2013-05-10,S05,11664200,84.970001
2013-05-11,S05,13080800,85.379997
2013-05-12,S05,14831400,84.470001
2013-05-13,S05,17357200,83.940002
2013-05-14,S05,15551600,83.82
2013-05-18,S05,15627900,85.400002
2013-05-19,S05,16754200,84.959999
2013-05-20,S05,16383500,85.769997
2013-05-21,S05,19220300,86.720001
2013-05-24,S05,15348400,87.029999
2013-05-25,S05,12363800,86.660004
2013-05-26,S05,18202300,85.809998
2013-05-27,S05,15658200,86.510002
2013-05-28,S05,15976700,85.769997
2013-05-31,S05,17867000,84.589996
2013-06-01,S05,27225800,83.459999
2013-06-02,S05,22266100,83.379997
2013-06-03,S05,18020500,83.190002
2013-06-04,S05,16145400,84.050003
2013-06-07,S05,15000900,84.489998
2013-06-08,S05,15818400,84.940002
2013-06-09,S05,14762600,84.730003
2013-06-10,S05,17073400,84.669998
2013-06-11,S05,15328900,83.349998
2013-06-14,S05,11473700,83.889999
2013-06-15,S05,12961900,83.849998
2013-06-16,S05,13911600,83.910004
2013-06-17,S05,14769600,84.080002
2013-06-18,S05,16597200,84.919998
2013-06-22,S05,15481300,86.040001
2013-06-23,S05,11983200,86.650002
2013-06-24,S05,12404600,86.470001
2013-06-25,S05,10767100,87.010002
2013-06-28,S05,13323500,86.779999
2013-06-29,S05,14317600,86.550003
2013-06-30,S05,18293200,86.209999
2013-07-01,S05,12638500,86.410004
2013-07-02,S05,11343400,85.849998
2013-07-05,S05,12803100,85.910004
2013-07-06,S05,16507900,85.419998
2013-07-07,S05,14767700,85.190002
2013-07-08,S05,19032000,84.629997
2013-07-09,S05,17042500,84.050003
2013-07-12,S05,19014000,84.129997
2013-07-13,S05,16853300,85.610001
2013-07-14,S05,16187300,85.739998
2013-07-15,S05,14523600,85.25
2013-07-16,S05,30991300,85.919998
2013-07-19,S05,10770400,86.029999
2013-07-20,S05,13613800,86.32
2013-07-21,S05,14212400,85.769997
2013-07-22,S05,13884400,85.099998
2013-07-23,S05,12557700,85.019997
2013-07-26,S05,17336800,86.07
2013-07-27,S05,12509200,86.540001
2013-07-28,S05,16155300,85.139999
2013-07-29,S05,13199700,84.910004
2013-07-30,S05,12968300,86.089996
2013-08-02,S05,13853300,86.309998
2013-08-03,S05,17714900,85
2013-08-04,S05,17112800,84.489998
2013-08-05,S05,11954700,84.349998
2013-08-09,S05,11027000,83.68
2013-08-10,S05,19993700,81.879997
2013-08-11,S05,15856200,82.150002
2013-08-12,S05,15266200,82.360001
2013-08-13,S05,13856500,82.860001
2013-08-16,S05,17526100,83.129997
2013-08-17,S05,14208000,84.57
2013-08-18,S05,12997500,85.019997
2013-08-19,S05,15973800,84.980003
2013-08-20,S05,17216600,85.029999
2013-08-23,S05,15197200,84.389999
2013-08-24,S05,11632500,85.639999
2013-08-25,S05,18476800,85.720001
2013-08-26,S05,17262400,85.150002
2013-08-27,S05,11372900,85.959999
2013-08-30,S05,11735400,85.870003
2013-08-31,S05,13816900,86.129997
2013-09-01,S05,11108700,85.830002
2013-09-02,S05,9998600,85.309998
2013-09-03,S05,15055500,84.400002
2013-09-06,S05,12018100,84.099998
2013-09-07,S05,19602400,82.919998
2013-09-08,S05,17424000,82.879997
2013-09-09,S05,13234600,82.550003
2013-09-10,S05,12061700,82.540001
2013-09-13,S05,12675900,81.959999
2013-09-14,S05,15757400,81.529999
2013-09-15,S05,15034500,81.790001
2013-09-16,S05,17698200,81.68
2013-09-17,S05,21747200,81.029999
2013-09-20,S05,13730400,81.07
2013-09-21,S05,13790000,81.519997
2013-09-22,S05,17582200,79.959999
2013-09-23,S05,14113600,81.709999
2013-09-24,S05,12756500,81.68
2013-09-28,S05,15931100,81.32
2013-09-29,S05,19593100,79.589996
2013-09-30,S05,38954600,78.410004
2013-10-01,S05,22870900,77.470001
2013-10-04,S05,17711200,77.199997
2013-10-05,S05,17715600,77.129997
2013-10-06,S05,23880900,78.080002
2013-10-07,S05,18409400,80.349998
2013-10-08,S05,18150000,79.459999
2013-10-11,S05,18031800,80.169998
2013-10-12,S05,14162100,80.620003
2013-10-13,S05,15098100,80.279999
2013-10-14,S05,16942300,80.730003
2013-10-15,S05,27342800,82.220001
2013-10-18,S05,13885100,82.349998
2013-10-19,S05,21053300,83.309998
2013-10-20,S05,23274300,84.059998
2013-10-21,S05,33751900,82.050003
2013-10-22,S05,84747800,82.110001
2013-10-25,S05,28761600,79.779999
2013-10-26,S05,22853700,81.209999
2013-10-27,S05,15301400,82.709999
2013-10-28,S05,19140300,82.019997
2013-10-29,S05,24906300,84.459999
2013-11-01,S05,14447800,84.540001
2013-11-02,S05,9787700,85.620003
2013-11-04,S05,10797100,85.150002
2013-11-05,S05,13259400,84.199997
2013-11-08,S05,22361600,83.019997
2013-11-09,S05,14106100,82.830002
2013-11-10,S05,18337600,83.239998
2013-11-11,S05,15566400,83.32
2013-11-12,S05,13642000,84.260002
2013-11-15,S05,11269200,84.660004
2013-11-16,S05,14059400,84.099998
2013-11-17,S05,14203500,85.07
2013-11-18,S05,14902300,85.620003
2013-11-19,S05,16838300,85.269997
2013-11-22,S05,13597800,84.330002
2013-11-23,S05,13948300,83.5
2013-11-24,S05,16566000,84.660004
2013-11-25,S05,19149300,85.260002
2013-11-26,S05,24079300,85.5
2013-11-29,S05,11183500,87.080002
2013-11-30,S05,12212200,86.790001
2013-12-01,S05,14312300,86.18
2013-12-02,S05,14530100,85.5
2013-12-03,S05,13982500,86.800003
2013-12-06,S05,9626400,87.370003
2013-12-07,S05,12399800,87.68
2013-12-08,S05,12864500,87.68
2013-12-09,S05,12213700,87.510002
2013-12-10,S05,11149000,87.150002
2013-12-13,S05,8716300,87.769997
2013-12-14,S05,8675700,87.900002
2013-12-15,S05,8510100,87.910004
2013-12-16,S05,11311300,87.959999
2013-12-17,S05,11177700,88.160004
2013-12-20,S05,8813700,87.629997
2013-12-21,S05,10767100,87.260002
2013-12-22,S05,10160400,87.019997
2013-12-23,S05,9666300,86.980003
2013-12-24,S05,9762300,86.93
2013-12-27,S05,8252100,87.610001
2013-12-28,S05,9646800,87.419998
2013-12-29,S05,8377300,87.739998
2013-12-30,S05,8915800,87.019997
2013-12-31,S05,14178800,87.139999
2014-01-04,S05,10602900,86.519997
2014-01-05,S05,10113100,87.059998
2014-01-06,S05,15713500,87.849998
2014-01-07,S05,15623900,89.269997
2014-01-10,S05,10750700,89.400002
2014-01-11,S05,9349400,89.550003
2014-01-12,S05,9982900,89.410004
2014-01-13,S05,19870900,89.43
2014-01-14,S05,21388800,91.25
2014-01-17,S05,11893700,91.550003
2014-01-18,S05,10950100,91.400002
2014-01-19,S05,16302100,90.57
2014-01-20,S05,12238400,90.089996
2014-01-21,S05,19599100,91.639999
2014-01-24,S05,11023700,91.300003
2014-01-25,S05,14035800,91.540001
2014-01-26,S05,11616500,91.099998
2014-01-27,S05,10632700,91.190002
2014-01-28,S05,12507600,90.93
2014-01-31,S05,10343500,91.599998
2014-02-01,S05,9507800,91.279999
2014-02-02,S05,10328100,91.169998
2014-02-03,S05,11507100,91.910004
2014-02-04,S05,9890100,92.230003
2014-02-07,S05,8765200,92.040001
2014-02-08,S05,13799200,92.110001
2014-02-09,S05,15332500,90.669998
2014-02-10,S05,9789900,91.169998
2014-02-11,S05,9943700,90.510002
2014-02-14,S05,10651100,90.540001
2014-02-15,S05,9069300,91.800003
2014-02-16,S05,10759100,92.610001
2014-02-17,S05,11815500,92.970001
2014-02-18,S05,15928100,91.75
2014-02-21,S05,11445400,91.080002
2014-02-22,S05,14085500,90.010002
2014-02-23,S05,11332500,89.769997
2014-02-24,S05,10387200,89.68
2014-02-25,S05,11583000,90.010002
2014-03-02,S05,14848500,90.110001
2014-03-03,S05,15771900,90.199997
2014-03-04,S05,12742400,90.059998
2014-03-07,S05,11222600,89.699997
2014-03-08,S05,12026500,90.730003
2014-03-09,S05,19423500,87.699997
2014-03-10,S05,13743000,87.029999
2014-03-11,S05,13407000,86.610001
2014-03-14,S05,9004300,86.949997
2014-03-15,S05,12260300,86.440002
2014-03-16,S05,14524100,85.879997
2014-03-17,S05,13783600,85.370003
2014-03-18,S05,17405200,85.059998
2014-03-21,S05,12911000,87.089996
2014-03-22,S05,10288100,86.769997
2014-03-23,S05,13905300,87.480003
2014-03-25,S05,11931000,88.010002
2014-03-28,S05,16423600,88.029999
2014-03-29,S05,11841600,87.239998
2014-03-30,S05,15959900,86.279999
2014-03-31,S05,11579100,87.629997
2014-04-01,S05,15522100,87.82
2014-04-04,S05,10937300,87.470001
2014-04-05,S05,11980000,87.190002
2014-04-06,S05,12717800,87.099998
2014-04-07,S05,12077000,87.239998
2014-04-08,S05,10603100,87.769997
2014-04-11,S05,11549400,88.239998
2014-04-12,S05,12634600,88.400002
2014-04-13,S05,14729500,88.910004
