SeriesInd,group,Var05,Var07
2011-09-23,S06,29.57,28.709999
2011-09-24,S06,27.709999,28.9
2011-09-25,S06,29.23,28.040001
2011-09-26,S06,28.709999,29.41
2011-09-27,S06,29.469999,28.690001
2011-10-01,S06,28.68,28.23
2011-10-02,S06,28.559999,29.18
2011-10-03,S06,29.360001,28.860001
2011-10-04,S06,28.280001,27.780001
2011-10-07,S06,28.01,27.290001
2011-10-08,S06,27.459999,27.76
2011-10-09,S06,27.950001,27.030001
2011-10-10,S06,27.52,28.129999
2011-10-11,S06,27.74,27.84
2011-10-14,S06,27.799999,27.4
2011-10-15,S06,27.59,27.91
2011-10-16,S06,27.75,28.120001
2011-10-17,S06,28.1,27.93
2011-10-18,S06,28.040001,28.07
2011-10-21,S06,28.440001,27.940001
2011-10-22,S06,28.030001,27.459999
2011-10-23,S06,27.379999,27.32
2011-10-24,S06,27.049999,26.860001
2011-10-25,S06,27.15,27.049999
2011-10-28,S06,27.24,27.030001
2011-10-29,S06,26.57,25.93
2011-10-30,S06,26.049999,25.6
2011-10-31,S06,25.540001,25.18
2011-11-01,S06,25.4,24.879999
2011-11-05,S06,25.459999,25.15
2011-11-06,S06,25.280001,26.66
2011-11-07,S06,27.059999,26.639999
2011-11-08,S06,26.5,27
2011-11-11,S06,26.93,27.059999
2011-11-12,S06,27.370001,27.940001
2011-11-13,S06,27.700001,27.66
2011-11-14,S06,27.85,27.809999
2011-11-15,S06,27.440001,26.24
2011-11-18,S06,26.27,26.02
2011-11-19,S06,25.469999,25.91
2011-11-20,S06,27.530001,26.059999
2011-11-21,S06,26.620001,27.389999
2011-11-22,S06,27.33,27.42
2011-11-25,S06,27.450001,27.91
2011-11-26,S06,28.41,28.389999
2011-11-27,S06,28.25,28.07
2011-11-28,S06,28.32,27.690001
2011-11-29,S06,27.27,27.73
2011-12-02,S06,28.290001,28.57
2011-12-03,S06,28.450001,28.120001
2011-12-04,S06,28.17,27.93
2011-12-05,S06,27.709999,27.879999
2011-12-06,S06,27.49,27.75
2011-12-09,S06,27.9,28.23
2011-12-10,S06,27.940001,27.77
2011-12-11,S06,27.26,26.299999
2011-12-12,S06,26,26
2011-12-13,S06,25.99,25.84
2011-12-16,S06,25.67,25.68
2011-12-17,S06,25.959999,25.34
2011-12-18,S06,25.299999,25.379999
2011-12-19,S06,25.1,24.43
2011-12-20,S06,24.43,24.6
2011-12-23,S06,24.860001,24.23
2011-12-24,S06,23.959999,23.639999
2011-12-25,S06,23.41,23.6
2011-12-26,S06,23.73,23.49
2011-12-27,S06,23.639999,24
2011-12-30,S06,23.93,23.25
2011-12-31,S06,23.18,23.549999
2012-01-01,S06,23.91,24.66
2012-01-02,S06,24.68,25.1
2012-01-03,S06,25.75,25.84
2012-01-07,S06,25.57,24.92
2012-01-08,S06,25.030001,25.219999
2012-01-09,S06,25.709999,25.690001
2012-01-10,S06,25.83,25.75
2012-01-13,S06,26.370001,26.5
2012-01-14,S06,26.299999,26.059999
2012-01-15,S06,25.719999,26.34
2012-01-16,S06,26.16,26.059999
2012-01-17,S06,26.370001,26.01
2012-01-20,S06,26.09,26.559999
2012-01-21,S06,26.629999,26.379999
2012-01-22,S06,26.370001,25.809999
2012-01-23,S06,25.299999,25.040001
2012-01-24,S06,25.459999,25.59
2012-01-27,S06,25.719999,25.530001
2012-01-28,S06,25.58,25.35
2012-01-29,S06,25.209999,25.040001
2012-01-30,S06,25.24,25.120001
2012-01-31,S06,25.299999,25.559999
2012-02-03,S06,25.51,25.379999
2012-02-04,S06,25.67,26.25
2012-02-05,S06,26.219999,26.299999
2012-02-06,S06,26.469999,26
2012-02-07,S06,26.190001,25.950001
2012-02-10,S06,25.959999,25.65
2012-02-11,S06,25.440001,25.98
2012-02-12,S06,26.23,25.809999
2012-02-13,S06,25.450001,24.719999
2012-02-14,S06,25,23.58
2012-02-17,S06,23.690001,24.870001
2012-02-18,S06,24.67,24.549999
2012-02-19,S06,24.27,25.6
2012-02-20,S06,25.77,26.030001
2012-02-21,S06,26.030001,26.110001
2012-02-24,S06,26.370001,25.719999
2012-02-25,S06,25.6,25.91
2012-02-26,S06,25.690001,25.75
2012-02-27,S06,25.84,25.940001
2012-02-28,S06,25.82,26.059999
2012-03-02,S06,26.030001,25.93
2012-03-03,S06,26,25.969999
2012-03-04,S06,25.74,26.459999
2012-03-05,S06,26.809999,27.459999
2012-03-06,S06,27.559999,29.219999
2012-03-09,S06,28.91,29.040001
2012-03-10,S06,29.040001,28.129999
2012-03-11,S06,28.08,28.58
2012-03-12,S06,28.360001,28.190001
2012-03-13,S06,28.01,27.540001
2012-03-16,S06,27.620001,27.65
2012-03-17,S06,27.5,27.190001
2012-03-18,S06,27.18,26.860001
2012-03-19,S06,27.24,27.51
2012-03-20,S06,27.43,27.49
2012-03-23,S06,27.26,26.950001
2012-03-24,S06,26.639999,26.799999
2012-03-25,S06,26.92,27.110001
2012-03-27,S06,26.92,26.65
2012-03-30,S06,26.58,27.200001
2012-03-31,S06,26.879999,27.209999
2012-04-01,S06,27.58,27.530001
2012-04-02,S06,27.629999,28.780001
2012-04-03,S06,28.35,29.049999
2012-04-06,S06,28.860001,28.74
2012-04-07,S06,29.09,28.469999
2012-04-08,S06,28.549999,29.370001
2012-04-09,S06,29.549999,30.07
2012-04-10,S06,30.32,30.27
2012-04-13,S06,30.49,30.219999
2012-04-14,S06,30.129999,29.82
2012-04-15,S06,29.780001,29.790001
2012-04-16,S06,29.84,30.02
2012-04-17,S06,29.99,29.959999
2012-04-20,S06,30.02,30.1
2012-04-21,S06,30.120001,30.82
2012-04-22,S06,30.879999,31.309999
2012-04-23,S06,31.23,30.99
2012-04-27,S06,30.91,31.209999
2012-04-28,S06,31.059999,31.200001
2012-04-29,S06,31.23,31.02
2012-04-30,S06,31.040001,30.82
2012-05-01,S06,30.719999,30.99
2012-05-04,S06,31.299999,31.58
2012-05-05,S06,31.65,31.65
2012-05-06,S06,31.41,32.369999
2012-05-07,S06,32.150002,32.150002
2012-05-08,S06,32.23,31.5
2012-05-11,S06,31.17,31.200001
2012-05-12,S06,31.690001,31.4
2012-05-13,S06,31.73,32.009998
2012-05-14,S06,32.130001,31.889999
2012-05-15,S06,31.82,32.75
2012-05-19,S06,32.779999,32.490002
2012-05-20,S06,32.060001,31.809999
2012-05-21,S06,32,31.889999
2012-05-22,S06,32.27,32.509998
2012-05-25,S06,32.5,32.700001
2012-05-26,S06,32.52,32.700001
2012-05-27,S06,32.740002,32.450001
2012-05-28,S06,32.209999,32.5
2012-05-29,S06,32.59,31.84
2012-06-01,S06,31.98,32.419998
2012-06-02,S06,32.610001,33.439999
2012-06-03,S06,33.150002,32.720001
2012-06-04,S06,32.66,32.75
2012-06-05,S06,32.709999,32.759998
2012-06-08,S06,33,33.32
2012-06-09,S06,33.290001,34.099998
2012-06-10,S06,33.23,33.130001
2012-06-11,S06,33.07,33
2012-06-12,S06,32.689999,33.759998
2012-06-15,S06,33.630001,33.869999
2012-06-16,S06,33.939999,33.68
2012-06-17,S06,33.709999,33.299999
2012-06-18,S06,33.060001,32.950001
2012-06-19,S06,33.009998,32.639999
2012-06-23,S06,31.969999,31.379999
2012-06-24,S06,31.42,31.5
2012-06-25,S06,31.08,31.440001
2012-06-26,S06,32.34,32.400002
2012-06-29,S06,32.52,32.259998
2012-06-30,S06,32.34,31.65
2012-07-01,S06,31.4,31.549999
2012-07-02,S06,31.950001,32.41
2012-07-03,S06,32.279999,31.91
2012-07-06,S06,32.189999,31.719999
2012-07-07,S06,31.950001,32.509998
2012-07-08,S06,32.48,32.799999
2012-07-09,S06,32.310001,32.060001
2012-07-10,S06,31.959999,32.380001
2012-07-13,S06,31.99,32.099998
2012-07-14,S06,31.450001,32.27
2012-07-15,S06,32.290001,31.23
2012-07-16,S06,31.620001,31.360001
2012-07-17,S06,31.84,31.83
2012-07-20,S06,32.240002,31.879999
2012-07-21,S06,31.84,31.51
2012-07-22,S06,31.440001,31.450001
2012-07-23,S06,31.219999,31.540001
2012-07-24,S06,31.5,31.940001
2012-07-27,S06,32.029999,31.610001
2012-07-28,S06,31.610001,31.59
2012-07-29,S06,31.809999,31.91
2012-07-30,S06,31.610001,31.709999
2012-07-31,S06,32.09,32.060001
2012-08-03,S06,31.98,31.799999
2012-08-04,S06,31.77,31.99
2012-08-05,S06,32.119999,32.400002
2012-08-06,S06,32.369999,32.169998
2012-08-07,S06,195,189.72000599999998
2012-08-10,S06,31.620001,31.4
2012-08-11,S06,31.16,31.4
2012-08-12,S06,31.540001,30.68
2012-08-13,S06,30.549999,30.15
2012-08-14,S06,30.309999,29.889999
2012-08-17,S06,29.5,29.52
2012-08-18,S06,29.68,30.07
2012-08-19,S06,29.27,28.83
2012-08-20,S06,28.959999,28.540001
2012-08-24,S06,28.5,28.559999
2012-08-25,S06,28.68,28.870001
2012-08-26,S06,28.940001,29.27
2012-08-27,S06,29.1,29.27
2012-08-28,S06,29.209999,29.110001
2012-08-31,S06,29.34,29.129999
2012-09-01,S06,28.889999,29.51
2012-09-02,S06,29.41,28.780001
2012-09-03,S06,28.709999,28.129999
2012-09-04,S06,28.440001,28.25
2012-09-07,S06,28.07,28.209999
2012-09-08,S06,28.34,28.530001
2012-09-09,S06,28.459999,28.16
2012-09-10,S06,28.219999,28.23
2012-09-11,S06,28.280001,27.93
2012-09-14,S06,27.82,27.860001
2012-09-15,S06,27.780001,28.75
2012-09-16,S06,28.719999,28.92
2012-09-17,S06,29.01,28.610001
2012-09-18,S06,28.469999,28
2012-09-21,S06,27.59,27.530001
2012-09-22,S06,27.57,27.629999
2012-09-23,S06,27.43,27.559999
2012-09-24,S06,27.469999,27.700001
2012-09-25,S06,27.73,28.139999
2012-09-29,S06,28.4,28.370001
2012-09-30,S06,28.360001,26.940001
2012-10-01,S06,27.040001,27.16
2012-10-02,S06,26.67,26.860001
2012-10-05,S06,26.370001,26.26
2012-10-06,S06,26.370001,25.77
2012-10-07,S06,25.860001,25.360001
2012-10-08,S06,25.49,26.219999
2012-10-09,S06,25.969999,26.280001
2012-10-12,S06,26.639999,26.9
2012-10-13,S06,27.219999,27.02
2012-10-14,S06,26.67,26.549999
2012-10-15,S06,26.540001,26.799999
2012-10-16,S06,27.190001,27.33
2012-10-19,S06,27.17,26.950001
2012-10-20,S06,27.139999,27.459999
2012-10-21,S06,27.389999,27.370001
2012-10-22,S06,26.91,27.040001
2012-10-23,S06,27.07,27.26
2012-10-26,S06,27.190001,27.450001
2012-10-27,S06,27.66,27.49
2012-10-28,S06,27.9,28.07
2012-10-29,S06,28.129999,28.059999
2012-10-30,S06,28.08,28.67
2012-11-03,S06,28.52,28.42
2012-11-04,S06,27.969999,28.120001
2012-11-05,S06,28.690001,28.66
2012-11-06,S06,28.280001,28.299999
2012-11-09,S06,27.85,27.59
2012-11-10,S06,27.360001,27.389999
2012-11-11,S06,27.629999,27.530001
2012-11-12,S06,27.68,27.280001
2012-11-13,S06,27.42,27.18
2012-11-16,S06,27.030001,26.879999
2012-11-17,S06,27.290001,28.41
2012-11-18,S06,28.57,28.700001
2012-11-19,S06,29.049999,29.379999
2012-11-20,S06,29.389999,29.139999
2012-11-23,S06,28.860001,28.950001
2012-11-24,S06,28.950001,28.969999
2012-11-25,S06,28.9,28.58
2012-11-26,S06,28.66,28.299999
2012-11-27,S06,27.969999,27.940001
2012-11-30,S06,28.370001,27.93
2012-12-01,S06,27.6,27.18
2012-12-02,S06,27.09,27.299999
2012-12-03,S06,26.780001,25.74
2012-12-04,S06,26.139999,25.209999
2012-12-07,S06,24.700001,22.93
2012-12-08,S06,24.35,24.780001
2012-12-09,S06,24.209999,22.879999
2012-12-10,S06,23.200001,24.290001
2012-12-11,S06,24.799999,24.129999
2012-12-14,S06,24.559999,25.02
2012-12-15,S06,24.629999,24.549999
2012-12-16,S06,24.860001,24.879999
2012-12-17,S06,24.27,23.719999
2012-12-18,S06,23.379999,23.360001
2012-12-21,S06,24.09,22.889999
2012-12-22,S06,23.040001,23.940001
2012-12-23,S06,24.01,24.43
2012-12-24,S06,25.360001,24.76
2012-12-25,S06,24.4,24.59
2012-12-28,S06,24.91,25.42
2012-12-29,S06,25.24,25.4
2012-12-30,S06,25.700001,26.1
2012-12-31,S06,26.110001,25.23
2013-01-01,S06,24.459999,24.200001
2013-01-05,S06,23.41,23.92
2013-01-06,S06,24.450001,24.959999
2013-01-07,S06,24.67,24.4
2013-01-08,S06,24.059999,23.52
2013-01-11,S06,23.09,24.1
2013-01-12,S06,24.34,24.360001
2013-01-13,S06,24.48,24.690001
2013-01-14,S06,25.030001,25.190001
2013-01-15,S06,25.360001,24.950001
2013-01-18,S06,24.34,24.33
2013-01-19,S06,24.43,24.67
2013-01-20,S06,24.799999,23.709999
2013-01-21,S06,23.110001,23.17
2013-01-22,S06,22.940001,23.690001
2013-01-25,S06,23.959999,24.790001
2013-01-26,S06,25.389999,24.959999
2013-01-27,S06,24.959999,24.450001
2013-01-28,S06,25.08,24.99
2013-01-29,S06,24.58,24.120001
2013-02-01,S06,24.049999,23.18
2013-02-02,S06,22.91,24.209999
2013-02-03,S06,24.120001,24.5
2013-02-04,S06,24.42,25.370001
2013-02-05,S06,25.51,24.540001
2013-02-08,S06,25.290001,26.129999
2013-02-09,S06,25.92,26.049999
2013-02-10,S06,26.360001,26.950001
2013-02-11,S06,26.58,26.120001
2013-02-12,S06,26.59,26.67
2013-02-15,S06,25.24,24.42
2013-02-16,S06,24.85,25.860001
2013-02-17,S06,25.790001,25.18
2013-02-18,S06,25.24,25.76
2013-02-19,S06,26.09,26.309999
2013-02-22,S06,26.02,26.52
2013-02-23,S06,26.200001,25.549999
2013-02-24,S06,26.040001,25.76
2013-02-25,S06,26.959999,27.07
2013-02-26,S06,26.82,27.08
2013-03-01,S06,26.370001,25.91
2013-03-02,S06,24.780001,24.77
2013-03-03,S06,25.120001,25.33
2013-03-04,S06,25.620001,25.809999
2013-03-05,S06,25.5,25.4
2013-03-08,S06,25.4,25.42
2013-03-09,S06,25.540001,26.530001
2013-03-10,S06,25.92,24.99
2013-03-11,S06,25.219999,25.08
2013-03-12,S06,25.440001,25.65
2013-03-15,S06,25.530001,25.1
2013-03-16,S06,24.99,25.290001
2013-03-17,S06,25.049999,24.940001
2013-03-18,S06,24.93,24.67
2013-03-19,S06,24.75,24.690001
2013-03-22,S06,24.18,24.18
2013-03-23,S06,24.129999,23.93
2013-03-24,S06,23.610001,23.209999
2013-03-26,S06,23.309999,23.51
2013-03-29,S06,24.58,24.15
2013-03-30,S06,24.200001,24.08
2013-03-31,S06,25.02,25.860001
2013-04-01,S06,25.620001,25.639999
2013-04-02,S06,25.790001,26.07
2013-04-05,S06,26.42,26.74
2013-04-06,S06,26.540001,26.65
2013-04-07,S06,26.450001,27.049999
2013-04-08,S06,26.690001,26.190001
2013-04-09,S06,26.33,26.91
2013-04-12,S06,26.629999,26.290001
2013-04-13,S06,26.549999,25.790001
2013-04-14,S06,25.389999,25.860001
2013-04-15,S06,26.139999,25.610001
2013-04-16,S06,25.809999,25.98
2013-04-19,S06,26.139999,25.309999
2013-04-20,S06,25.85,26.5
2013-04-21,S06,26.559999,26.889999
2013-04-22,S06,26.91,27.25
2013-04-23,S06,27.41,27.790001
2013-04-27,S06,27.709999,27.610001
2013-04-28,S06,27.59,27.110001
2013-04-29,S06,27.25,27.76
2013-04-30,S06,27.639999,27.559999
2013-05-04,S06,27.940001,28.43
2013-05-05,S06,28.34,28.559999
2013-05-06,S06,28.5,29.02
2013-05-07,S06,28.84,28.940001
2013-05-10,S06,29.15,29.299999
2013-05-11,S06,29.74,29.41
2013-05-12,S06,29.25,29.620001
2013-05-13,S06,29.77,29.610001
2013-05-14,S06,28.9,29.610001
2013-05-18,S06,29.969999,29.83
2013-05-19,S06,29.610001,30.24
2013-05-20,S06,30.360001,30.15
2013-05-21,S06,30.129999,30.540001
2013-05-24,S06,30.540001,30.92
2013-05-25,S06,30.450001,30.540001
2013-05-26,S06,30.32,30.200001
2013-05-27,S06,30.42,29.049999
2013-05-28,S06,28.879999,29.6
2013-05-31,S06,29.25,29.25
2013-06-01,S06,29.5,29.209999
2013-06-02,S06,29.629999,29.889999
2013-06-03,S06,29.98,29.9
2013-06-04,S06,30.440001,30.629999
2013-06-07,S06,30.41,30.200001
2013-06-08,S06,30.02,30.26
2013-06-09,S06,30.299999,30.629999
2013-06-10,S06,30.780001,30.58
2013-06-11,S06,30.18,30.26
2013-06-14,S06,30.6,30.620001
2013-06-15,S06,30.33,30.42
2013-06-16,S06,30.620001,30.17
2013-06-17,S06,30.26,30.370001
2013-06-18,S06,30.559999,31.09
2013-06-22,S06,31.139999,30.959999
2013-06-23,S06,30.799999,30.59
2013-06-24,S06,30.65,30.65
2013-06-25,S06,30.440001,30.18
2013-06-28,S06,30.049999,31.030001
2013-06-29,S06,31.01,31.370001
2013-06-30,S06,31.42,31.290001
2013-07-01,S06,31.559999,31.540001
2013-07-02,S06,31.639999,31.280001
2013-07-05,S06,31.15,30.969999
2013-07-06,S06,30.51,30.110001
2013-07-07,S06,30.27,30.41
2013-07-08,S06,30.860001,31.4
2013-07-09,S06,31.49,31.66
2013-07-12,S06,31.6,31.51
2013-07-13,S06,31.84,33.330002
2013-07-14,S06,33.369999,33.369999
2013-07-15,S06,33.5,34.07
2013-07-16,S06,34.130001,33.889999
2013-07-19,S06,33.740002,34.25
2013-07-20,S06,34.060001,34.32
2013-07-21,S06,34.5,34.02
2013-07-22,S06,33.470001,33.360001
2013-07-23,S06,33.389999,33.529999
2013-07-26,S06,33.91,34.389999
2013-07-27,S06,34.400002,34
2013-07-28,S06,33.900002,34.470001
2013-07-29,S06,34.360001,33.939999
2013-07-30,S06,34.18,34.139999
2013-08-02,S06,33.830002,34.509998
2013-08-03,S06,34.349998,34.48
2013-08-04,S06,34.09,33.880001
2013-08-05,S06,33.779999,33.73
2013-08-09,S06,33.060001,33.419998
2013-08-10,S06,33.380001,32.919998
2013-08-11,S06,33.509998,33.619999
2013-08-12,S06,33.689999,34.02
2013-08-13,S06,33.73,32.84
2013-08-16,S06,33.18,33.150002
2013-08-17,S06,33.32,33.68
2013-08-18,S06,33.459999,33.57
2013-08-19,S06,33.700001,33.119999
2013-08-20,S06,33.23,33
2013-08-23,S06,32.650002,32.689999
2013-08-24,S06,32.799999,33.07
2013-08-25,S06,33.299999,33.349998
2013-08-26,S06,33.299999,33.84
2013-08-27,S06,33.91,33.77
2013-08-30,S06,33.75,33.419998
2013-08-31,S06,33.549999,34.09
2013-09-01,S06,33.700001,33.57
2013-09-02,S06,33.790001,33.389999
2013-09-03,S06,33.240002,33.029999
2013-09-06,S06,32.790001,33.5
2013-09-07,S06,33.130001,33.150002
2013-09-08,S06,32.810001,32.630001
2013-09-09,S06,33.209999,33.189999
2013-09-10,S06,32.669998,33.310001
2013-09-13,S06,32.880001,32.41
2013-09-14,S06,32.279999,32.240002
2013-09-15,S06,32.439999,31.969999
2013-09-16,S06,31.959999,31.440001
2013-09-17,S06,31.469999,30.940001
2013-09-20,S06,30.93,31.4
2013-09-21,S06,31.549999,31.67
2013-09-22,S06,31.5,31.74
2013-09-23,S06,31.85,31.809999
2013-09-24,S06,31.82,31.860001
2013-09-28,S06,32.099998,32.25
2013-09-29,S06,31.9,31.700001
2013-09-30,S06,31.77,32.049999
2013-10-01,S06,31.4,30.16
2013-10-04,S06,30.4,30.049999
2013-10-05,S06,29.950001,30.52
2013-10-06,S06,30.77,30.969999
2013-10-07,S06,31.450001,31.18
2013-10-08,S06,31.200001,31.43
2013-10-11,S06,31.65,30.99
2013-10-12,S06,31.120001,31.299999
2013-10-13,S06,31.26,31.58
2013-10-14,S06,31.65,32.029999
2013-10-15,S06,32.150002,32.450001
2013-10-18,S06,32.330002,32.459999
2013-10-19,S06,32.709999,32.959999
2013-10-20,S06,33.02,32.810001
2013-10-21,S06,32.91,32.34
2013-10-22,S06,32.669998,32.810001
2013-10-25,S06,32.459999,32.220001
2013-10-26,S06,32.299999,32.330002
2013-10-27,S06,32.59,32.73
2013-10-28,S06,32.41,32.48
2013-10-29,S06,33.16,33.439999
2013-11-01,S06,33.669998,33.549999
2013-11-02,S06,33.529999,33.48
2013-11-04,S06,33.259998,33.130001
2013-11-05,S06,32.75,33.049999
2013-11-08,S06,33.040001,33.259998
2013-11-09,S06,33.490002,32.970001
2013-11-10,S06,32.849998,33.27
2013-11-11,S06,33.02,32.849998
2013-11-12,S06,32.709999,33.91
2013-11-15,S06,33.919998,34.02
2013-11-16,S06,34.189999,34.119999
2013-11-17,S06,33.919998,33.959999
2013-11-18,S06,34.040001,34.150002
2013-11-19,S06,33.959999,33.810001
2013-11-22,S06,33.220001,33.439999
2013-11-23,S06,33.5,33.23
2013-11-24,S06,33.360001,33.16
2013-11-25,S06,33.669998,33.779999
2013-11-26,S06,33.869999,34.150002
2013-11-29,S06,34.150002,33.959999
2013-11-30,S06,33.82,33.810001
2013-12-01,S06,33.919998,33.900002
2013-12-02,S06,33.630001,33.34
2013-12-03,S06,33.759998,34.34
2013-12-06,S06,34.450001,34
2013-12-07,S06,34.200001,33.959999
2013-12-08,S06,33.630001,33.82
2013-12-09,S06,33.75,33.82
2013-12-10,S06,33.580002,33.830002
2013-12-13,S06,33.66,33.959999
2013-12-14,S06,34.110001,33.959999
2013-12-15,S06,34.009998,33.970001
2013-12-16,S06,34.119999,34.130001
2013-12-17,S06,34.25,34.029999
2013-12-20,S06,34.029999,34.07
2013-12-21,S06,34.240002,34.380001
2013-12-22,S06,34.330002,34.18
2013-12-23,S06,34.16,33.919998
2013-12-24,S06,33.799999,34.040001
2013-12-27,S06,34.09,34.02
2013-12-28,S06,33.880001,34.099998
2013-12-29,S06,34.099998,34.07
2013-12-30,S06,33.950001,33.869999
2013-12-31,S06,34.009998,34.029999
2014-01-04,S06,34.040001,33.799999
2014-01-05,S06,33.84,33.75
2014-01-06,S06,33.98,34.84
2014-01-07,S06,34.959999,35
2014-01-10,S06,34.869999,34.59
2014-01-11,S06,34.130001,34.150002
2014-01-12,S06,34.299999,34.330002
2014-01-13,S06,34.34,35.549999
2014-01-14,S06,35.599998,36.130001
2014-01-17,S06,35.669998,35.330002
2014-01-18,S06,35.34,35.439999
2014-01-19,S06,35.650002,35.25
2014-01-20,S06,35.040001,35.200001
2014-01-21,S06,35.419998,34.970001
2014-01-24,S06,34.77,35.099998
2014-01-25,S06,35.220001,34.720001
2014-01-26,S06,34.790001,34.419998
2014-01-27,S06,34.509998,34.759998
2014-01-28,S06,34.610001,34.529999
2014-01-31,S06,34.779999,34.700001
2014-02-01,S06,34.830002,34.82
2014-02-02,S06,34.98,35.439999
2014-02-03,S06,35.619999,35.970001
2014-02-04,S06,36.099998,35.84
2014-02-07,S06,35.689999,35.799999
2014-02-08,S06,35.860001,35.099998
2014-02-09,S06,35.119999,35.23
2014-02-10,S06,35.59,35.18
2014-02-11,S06,33.84,34.25
2014-02-14,S06,34.09,33.900002
2014-02-15,S06,34.099998,33.73
2014-02-16,S06,33.93,34.470001
2014-02-17,S06,34.57,34.57
2014-02-18,S06,34.610001,34.34
2014-02-21,S06,34.299999,34.5
2014-02-22,S06,34.040001,33.869999
2014-02-23,S06,34.040001,33.720001
2014-02-24,S06,34.099998,34.060001
2014-02-25,S06,33.860001,33.970001
2014-03-02,S06,34.189999,33.689999
2014-03-03,S06,33.75,34.060001
2014-03-04,S06,34.34,33.740002
2014-03-07,S06,33.560001,34.02
2014-03-08,S06,34.049999,34.32
2014-03-09,S06,33.759998,32.91
2014-03-10,S06,33.18,32.349998
2014-03-11,S06,32.330002,32.349998
2014-03-14,S06,32.450001,32.369999
2014-03-15,S06,32.07,32.02
2014-03-16,S06,32.080002,31.43
2014-03-17,S06,31.49,31.57
2014-03-18,S06,31.620001,31.940001
2014-03-21,S06,32.48,32.400002
2014-03-22,S06,32.400002,32.919998
2014-03-23,S06,32.959999,32.59
2014-03-25,S06,32.849998,33.200001
2014-03-28,S06,33.029999,32.900002
2014-03-29,S06,32.810001,32.630001
